N,replica,metric,value
50,91,n_nodes,50.0
50,91,n_edges,3.0
50,91,lcc_nodes,2.0
50,91,lcc_ratio,0.04
50,91,avg_shortest_path_lcc,1.0
50,91,diameter_lcc,1.0
50,91,degree_assortativity_ud,
50,91,avg_clustering_ud,0.0
50,91,modularity_ud,0.6666666666666666
50,92,n_nodes,50.0
50,92,n_edges,27.0
50,92,lcc_nodes,27.0
50,92,lcc_ratio,0.54
50,92,avg_shortest_path_lcc,1.9259259259259258
50,92,diameter_lcc,2.0
50,92,degree_assortativity_ud,-0.9285714285714284
50,92,avg_clustering_ud,0.0
50,92,modularity_ud,0.06658739595719396
50,93,n_nodes,50.0
50,93,n_edges,22.0
50,93,lcc_nodes,20.0
50,93,lcc_ratio,0.4
50,93,avg_shortest_path_lcc,1.9894736842105263
50,93,diameter_lcc,3.0
50,93,degree_assortativity_ud,-0.6961942257217851
50,93,avg_clustering_ud,0.0
50,93,modularity_ud,0.2647569444444445
50,94,n_nodes,50.0
50,94,n_edges,36.0
50,94,lcc_nodes,34.0
50,94,lcc_ratio,0.68
50,94,avg_shortest_path_lcc,2.4937611408199643
50,94,diameter_lcc,4.0
50,94,degree_assortativity_ud,-0.6559317057747464
50,94,avg_clustering_ud,0.0
50,94,modularity_ud,0.37626412849494345
50,95,n_nodes,50.0
50,95,n_edges,10.0
50,95,lcc_nodes,7.0
50,95,lcc_ratio,0.14
50,95,avg_shortest_path_lcc,1.7142857142857142
50,95,diameter_lcc,2.0
50,95,degree_assortativity_ud,-0.5079365079365079
50,95,avg_clustering_ud,0.0
50,95,modularity_ud,0.5454545454545454
50,96,n_nodes,50.0
50,96,n_edges,3.0
50,96,lcc_nodes,2.0
50,96,lcc_ratio,0.04
50,96,avg_shortest_path_lcc,1.0
50,96,diameter_lcc,1.0
50,96,degree_assortativity_ud,
50,96,avg_clustering_ud,0.0
50,96,modularity_ud,0.6666666666666666
50,97,n_nodes,50.0
50,97,n_edges,2.0
50,97,lcc_nodes,2.0
50,97,lcc_ratio,0.04
50,97,avg_shortest_path_lcc,1.0
50,97,diameter_lcc,1.0
50,97,degree_assortativity_ud,
50,97,avg_clustering_ud,0.0
50,97,modularity_ud,0.5
50,98,n_nodes,50.0
50,98,n_edges,32.0
50,98,lcc_nodes,32.0
50,98,lcc_ratio,0.64
50,98,avg_shortest_path_lcc,1.9959677419354838
50,98,diameter_lcc,3.0
50,98,degree_assortativity_ud,-0.8855516440716051
50,98,avg_clustering_ud,0.0
50,98,modularity_ud,0.051246537396121915
50,99,n_nodes,50.0
50,99,n_edges,5.0
50,99,lcc_nodes,5.0
50,99,lcc_ratio,0.1
50,99,avg_shortest_path_lcc,1.6
50,99,diameter_lcc,2.0
50,99,degree_assortativity_ud,-0.6666666666666673
50,99,avg_clustering_ud,0.0
50,99,modularity_ud,0.32000000000000006
100,0,n_nodes,100.0
100,0,n_edges,20.0
100,0,lcc_nodes,13.0
100,0,lcc_ratio,0.13
100,0,avg_shortest_path_lcc,1.8461538461538463
100,0,diameter_lcc,2.0
100,0,degree_assortativity_ud,-0.48193136957181903
100,0,avg_clustering_ud,0.0
100,0,modularity_ud,0.6349206349206349
100,1,n_nodes,100.0
100,1,n_edges,64.0
100,1,lcc_nodes,54.0
100,1,lcc_ratio,0.54
100,1,avg_shortest_path_lcc,2.23549965059399
100,1,diameter_lcc,5.0
100,1,degree_assortativity_ud,-0.6456504010478171
100,1,avg_clustering_ud,0.0
100,1,modularity_ud,0.368935097668557
100,2,n_nodes,100.0
100,2,n_edges,64.0
100,2,lcc_nodes,47.0
100,2,lcc_ratio,0.47
100,2,avg_shortest_path_lcc,1.9574468085106382
100,2,diameter_lcc,2.0
100,2,degree_assortativity_ud,-0.6718690201973401
100,2,avg_clustering_ud,0.0
100,2,modularity_ud,0.4386574074074074
100,3,n_nodes,100.0
100,3,n_edges,15.0
100,3,lcc_nodes,7.0
100,3,lcc_ratio,0.07
100,3,avg_shortest_path_lcc,1.7142857142857142
100,3,diameter_lcc,2.0
100,3,degree_assortativity_ud,-0.3337182448036954
100,3,avg_clustering_ud,0.0
100,3,modularity_ud,0.7890625
100,4,n_nodes,100.0
100,4,n_edges,59.0
100,4,lcc_nodes,52.0
100,4,lcc_ratio,0.52
100,4,avg_shortest_path_lcc,2.1357466063348416
100,4,diameter_lcc,4.0
100,4,degree_assortativity_ud,-0.702837970600775
100,4,avg_clustering_ud,0.0
100,4,modularity_ud,0.2920110192837465
100,5,n_nodes,100.0
100,5,n_edges,10.0
100,5,lcc_nodes,5.0
100,5,lcc_ratio,0.05
100,5,avg_shortest_path_lcc,1.6
100,5,diameter_lcc,3.0
100,5,degree_assortativity_ud,-0.30434782608695743
100,5,avg_clustering_ud,0.0
100,5,modularity_ud,0.6115702479338843
100,6,n_nodes,100.0
100,6,n_edges,13.0
100,6,lcc_nodes,8.0
100,6,lcc_ratio,0.08
100,6,avg_shortest_path_lcc,1.75
100,6,diameter_lcc,2.0
100,6,degree_assortativity_ud,-0.41473864610111405
100,6,avg_clustering_ud,0.0
100,6,modularity_ud,0.6938775510204082
100,7,n_nodes,100.0
100,7,n_edges,56.0
100,7,lcc_nodes,48.0
100,7,lcc_ratio,0.48
100,7,avg_shortest_path_lcc,2.076241134751773
100,7,diameter_lcc,4.0
100,7,degree_assortativity_ud,-0.6685476266710539
100,7,avg_clustering_ud,0.0
100,7,modularity_ud,0.2933946331394258
100,8,n_nodes,100.0
100,8,n_edges,25.0
100,8,lcc_nodes,18.0
100,8,lcc_ratio,0.18
100,8,avg_shortest_path_lcc,1.9869281045751634
100,8,diameter_lcc,3.0
100,8,degree_assortativity_ud,-0.5368363661146324
100,8,avg_clustering_ud,0.0
100,8,modularity_ud,0.525887573964497
100,9,n_nodes,100.0
100,9,n_edges,59.0
100,9,lcc_nodes,54.0
100,9,lcc_ratio,0.54
100,9,avg_shortest_path_lcc,2.2641509433962264
100,9,diameter_lcc,5.0
100,9,degree_assortativity_ud,-0.6877459159206978
100,9,avg_clustering_ud,0.0
100,9,modularity_ud,0.2789453931319196
100,10,n_nodes,100.0
100,10,n_edges,18.0
100,10,lcc_nodes,9.0
100,10,lcc_ratio,0.09
100,10,avg_shortest_path_lcc,1.7777777777777777
100,10,diameter_lcc,2.0
100,10,degree_assortativity_ud,-0.6540540540540541
100,10,avg_clustering_ud,0.0
100,10,modularity_ud,0.6728395061728395
100,11,n_nodes,100.0
100,11,n_edges,72.0
100,11,lcc_nodes,55.0
100,11,lcc_ratio,0.55
100,11,avg_shortest_path_lcc,2.4404040404040406
100,11,diameter_lcc,6.0
100,11,degree_assortativity_ud,-0.5483899413588869
100,11,avg_clustering_ud,0.0
100,11,modularity_ud,0.5126496879743634
100,12,n_nodes,100.0
100,12,n_edges,8.0
100,12,lcc_nodes,3.0
100,12,lcc_ratio,0.03
100,12,avg_shortest_path_lcc,1.3333333333333333
100,12,diameter_lcc,2.0
100,12,degree_assortativity_ud,-0.14285714285714285
100,12,avg_clustering_ud,0.0
100,12,modularity_ud,0.84375
100,13,n_nodes,100.0
100,13,n_edges,12.0
100,13,lcc_nodes,4.0
100,13,lcc_ratio,0.04
100,13,avg_shortest_path_lcc,1.5
100,13,diameter_lcc,2.0
100,13,degree_assortativity_ud,-0.35211267605633834
100,13,avg_clustering_ud,0.0
100,13,modularity_ud,0.8402366863905326
100,14,n_nodes,100.0
100,14,n_edges,59.0
100,14,lcc_nodes,55.0
100,14,lcc_ratio,0.55
100,14,avg_shortest_path_lcc,2.1023569023569024
100,14,diameter_lcc,4.0
100,14,degree_assortativity_ud,-0.742013031389316
100,14,avg_clustering_ud,0.0
100,14,modularity_ud,0.20328719723183383
100,15,n_nodes,100.0
100,15,n_edges,15.0
100,15,lcc_nodes,8.0
100,15,lcc_ratio,0.08
100,15,avg_shortest_path_lcc,1.9285714285714286
100,15,diameter_lcc,3.0
100,15,degree_assortativity_ud,-0.4416846652267819
100,15,avg_clustering_ud,0.0
100,15,modularity_ud,0.7
100,16,n_nodes,100.0
100,16,n_edges,10.0
100,16,lcc_nodes,5.0
100,16,lcc_ratio,0.05
100,16,avg_shortest_path_lcc,1.6
100,16,diameter_lcc,2.0
100,16,degree_assortativity_ud,-0.34751773049645335
100,16,avg_clustering_ud,0.0
100,16,modularity_ud,0.76
100,17,n_nodes,100.0
100,17,n_edges,9.0
100,17,lcc_nodes,3.0
100,17,lcc_ratio,0.03
100,17,avg_shortest_path_lcc,1.3333333333333333
100,17,diameter_lcc,2.0
100,17,degree_assortativity_ud,-0.28571428571428625
100,17,avg_clustering_ud,0.0
100,17,modularity_ud,0.8395061728395061
100,18,n_nodes,100.0
100,18,n_edges,56.0
100,18,lcc_nodes,51.0
100,18,lcc_ratio,0.51
100,18,avg_shortest_path_lcc,2.036078431372549
100,18,diameter_lcc,4.0
100,18,degree_assortativity_ud,-0.7584143849126896
100,18,avg_clustering_ud,0.0
100,18,modularity_ud,0.20663927335640137
100,19,n_nodes,100.0
100,19,n_edges,69.0
100,19,lcc_nodes,64.0
100,19,lcc_ratio,0.64
100,19,avg_shortest_path_lcc,2.7123015873015874
100,19,diameter_lcc,5.0
100,19,degree_assortativity_ud,-0.6526033078923659
100,19,avg_clustering_ud,0.0
100,19,modularity_ud,0.44720863552032386
100,20,n_nodes,100.0
100,20,n_edges,24.0
100,20,lcc_nodes,12.0
100,20,lcc_ratio,0.12
100,20,avg_shortest_path_lcc,1.8333333333333333
100,20,diameter_lcc,2.0
100,20,degree_assortativity_ud,-0.4087117701575532
100,20,avg_clustering_ud,0.0
100,20,modularity_ud,0.7232
100,21,n_nodes,100.0
100,21,n_edges,6.0
100,21,lcc_nodes,3.0
100,21,lcc_ratio,0.03
100,21,avg_shortest_path_lcc,1.3333333333333333
100,21,diameter_lcc,2.0
100,21,degree_assortativity_ud,-0.2000000000000022
100,21,avg_clustering_ud,0.0
100,21,modularity_ud,0.7777777777777778
100,22,n_nodes,100.0
100,22,n_edges,22.0
100,22,lcc_nodes,14.0
100,22,lcc_ratio,0.14
100,22,avg_shortest_path_lcc,1.978021978021978
100,22,diameter_lcc,3.0
100,22,degree_assortativity_ud,-0.5403255641879392
100,22,avg_clustering_ud,0.0
100,22,modularity_ud,0.5982986767485822
100,23,n_nodes,100.0
100,23,n_edges,21.0
100,23,lcc_nodes,14.0
100,23,lcc_ratio,0.14
100,23,avg_shortest_path_lcc,1.978021978021978
100,23,diameter_lcc,3.0
100,23,degree_assortativity_ud,-0.4119467366841711
100,23,avg_clustering_ud,0.0
100,23,modularity_ud,0.6064049586776858
100,24,n_nodes,100.0
100,24,n_edges,3.0
100,24,lcc_nodes,4.0
100,24,lcc_ratio,0.04
100,24,avg_shortest_path_lcc,1.5
100,24,diameter_lcc,2.0
100,24,degree_assortativity_ud,-1.0
100,24,avg_clustering_ud,0.0
100,24,modularity_ud,0.0
100,25,n_nodes,100.0
100,25,n_edges,13.0
100,25,lcc_nodes,7.0
100,25,lcc_ratio,0.07
100,25,avg_shortest_path_lcc,1.9047619047619047
100,25,diameter_lcc,3.0
100,25,degree_assortativity_ud,-0.3
100,25,avg_clustering_ud,0.0
100,25,modularity_ud,0.7346938775510203
100,26,n_nodes,100.0
100,26,n_edges,54.0
100,26,lcc_nodes,50.0
100,26,lcc_ratio,0.5
100,26,avg_shortest_path_lcc,1.9983673469387755
100,26,diameter_lcc,3.0
100,26,degree_assortativity_ud,-0.806017558314629
100,26,avg_clustering_ud,0.0
100,26,modularity_ud,0.1416796613945199
100,27,n_nodes,100.0
100,27,n_edges,56.0
100,27,lcc_nodes,52.0
100,27,lcc_ratio,0.52
100,27,avg_shortest_path_lcc,2.107843137254902
100,27,diameter_lcc,4.0
100,27,degree_assortativity_ud,-0.7304013305138283
100,27,avg_clustering_ud,0.0
100,27,modularity_ud,0.19491703423650494
100,28,n_nodes,100.0
100,28,n_edges,9.0
100,28,lcc_nodes,7.0
100,28,lcc_ratio,0.07
100,28,avg_shortest_path_lcc,1.7142857142857142
100,28,diameter_lcc,2.0
100,28,degree_assortativity_ud,-0.5981308411214953
100,28,avg_clustering_ud,0.0
100,28,modularity_ud,0.54
100,29,n_nodes,100.0
100,29,n_edges,13.0
100,29,lcc_nodes,6.0
100,29,lcc_ratio,0.06
100,29,avg_shortest_path_lcc,1.6666666666666667
100,29,diameter_lcc,2.0
100,29,degree_assortativity_ud,-0.2936893203883496
100,29,avg_clustering_ud,0.0
100,29,modularity_ud,0.7928994082840237
100,30,n_nodes,100.0
100,30,n_edges,64.0
100,30,lcc_nodes,58.0
100,30,lcc_ratio,0.58
100,30,avg_shortest_path_lcc,2.0641258318209315
100,30,diameter_lcc,4.0
100,30,degree_assortativity_ud,-0.7348315121789105
100,30,avg_clustering_ud,0.0
100,30,modularity_ud,0.23571675900277014
100,31,n_nodes,100.0
100,31,n_edges,72.0
100,31,lcc_nodes,71.0
100,31,lcc_ratio,0.71
100,31,avg_shortest_path_lcc,2.635010060362173
100,31,diameter_lcc,6.0
100,31,degree_assortativity_ud,-0.6955149423217318
100,31,avg_clustering_ud,0.0
100,31,modularity_ud,0.3321005917159763
100,32,n_nodes,100.0
100,32,n_edges,65.0
100,32,lcc_nodes,49.0
100,32,lcc_ratio,0.49
100,32,avg_shortest_path_lcc,1.998299319727891
100,32,diameter_lcc,3.0
100,32,degree_assortativity_ud,-0.6318531365588039
100,32,avg_clustering_ud,0.0
100,32,modularity_ud,0.40326530612244893
100,33,n_nodes,100.0
100,33,n_edges,9.0
100,33,lcc_nodes,4.0
100,33,lcc_ratio,0.04
100,33,avg_shortest_path_lcc,1.5
100,33,diameter_lcc,2.0
100,33,degree_assortativity_ud,-0.2000000000000004
100,33,avg_clustering_ud,0.0
100,33,modularity_ud,0.8200000000000001
100,34,n_nodes,100.0
100,34,n_edges,28.0
100,34,lcc_nodes,17.0
100,34,lcc_ratio,0.17
100,34,avg_shortest_path_lcc,2.088235294117647
100,34,diameter_lcc,4.0
100,34,degree_assortativity_ud,-0.4290575025518884
100,34,avg_clustering_ud,0.0
100,34,modularity_ud,0.6521997621878717
100,35,n_nodes,100.0
100,35,n_edges,23.0
100,35,lcc_nodes,18.0
100,35,lcc_ratio,0.18
100,35,avg_shortest_path_lcc,2.1437908496732025
100,35,diameter_lcc,3.0
100,35,degree_assortativity_ud,-0.49832102081934176
100,35,avg_clustering_ud,0.0
100,35,modularity_ud,0.5894097222222221
100,36,n_nodes,100.0
100,36,n_edges,15.0
100,36,lcc_nodes,8.0
100,36,lcc_ratio,0.08
100,36,avg_shortest_path_lcc,1.75
100,36,diameter_lcc,2.0
100,36,degree_assortativity_ud,-0.3803019410496046
100,36,avg_clustering_ud,0.0
100,36,modularity_ud,0.75
100,37,n_nodes,100.0
100,37,n_edges,6.0
100,37,lcc_nodes,3.0
100,37,lcc_ratio,0.03
100,37,avg_shortest_path_lcc,1.3333333333333333
100,37,diameter_lcc,2.0
100,37,degree_assortativity_ud,-0.4999999999999998
100,37,avg_clustering_ud,0.0
100,37,modularity_ud,0.6938775510204082
100,38,n_nodes,100.0
100,38,n_edges,15.0
100,38,lcc_nodes,7.0
100,38,lcc_ratio,0.07
100,38,avg_shortest_path_lcc,1.7142857142857142
100,38,diameter_lcc,2.0
100,38,degree_assortativity_ud,-0.38297872340425565
100,38,avg_clustering_ud,0.0
100,38,modularity_ud,0.7733333333333333
100,39,n_nodes,100.0
100,39,n_edges,9.0
100,39,lcc_nodes,4.0
100,39,lcc_ratio,0.04
100,39,avg_shortest_path_lcc,1.5
100,39,diameter_lcc,2.0
100,39,degree_assortativity_ud,-0.34042553191489366
100,39,avg_clustering_ud,0.0
100,39,modularity_ud,0.7901234567901234
100,40,n_nodes,100.0
100,40,n_edges,16.0
100,40,lcc_nodes,9.0
100,40,lcc_ratio,0.09
100,40,avg_shortest_path_lcc,2.2222222222222223
100,40,diameter_lcc,4.0
100,40,degree_assortativity_ud,-0.29346622369878184
100,40,avg_clustering_ud,0.0
100,40,modularity_ud,0.748046875
100,41,n_nodes,100.0
100,41,n_edges,15.0
100,41,lcc_nodes,8.0
100,41,lcc_ratio,0.08
100,41,avg_shortest_path_lcc,1.75
100,41,diameter_lcc,2.0
100,41,degree_assortativity_ud,-0.5067466266866567
100,41,avg_clustering_ud,0.0
100,41,modularity_ud,0.7335640138408304
100,42,n_nodes,100.0
100,42,n_edges,12.0
100,42,lcc_nodes,6.0
100,42,lcc_ratio,0.06
100,42,avg_shortest_path_lcc,1.6666666666666667
100,42,diameter_lcc,2.0
100,42,degree_assortativity_ud,-0.3261455525606469
100,42,avg_clustering_ud,0.0
100,42,modularity_ud,0.7638888888888888
100,43,n_nodes,100.0
100,43,n_edges,4.0
100,43,lcc_nodes,3.0
100,43,lcc_ratio,0.03
100,43,avg_shortest_path_lcc,1.3333333333333333
100,43,diameter_lcc,2.0
100,43,degree_assortativity_ud,-0.3333333333333333
100,43,avg_clustering_ud,0.0
100,43,modularity_ud,0.625
100,44,n_nodes,100.0
100,44,n_edges,60.0
100,44,lcc_nodes,49.0
100,44,lcc_ratio,0.49
100,44,avg_shortest_path_lcc,1.998299319727891
100,44,diameter_lcc,3.0
100,44,degree_assortativity_ud,-0.66365437652288
100,44,avg_clustering_ud,0.0
100,44,modularity_ud,0.3031144614163856
100,45,n_nodes,100.0
100,45,n_edges,13.0
100,45,lcc_nodes,5.0
100,45,lcc_ratio,0.05
100,45,avg_shortest_path_lcc,1.6
100,45,diameter_lcc,2.0
100,45,degree_assortativity_ud,-0.44444444444444425
100,45,avg_clustering_ud,0.0
100,45,modularity_ud,0.804733727810651
100,46,n_nodes,100.0
100,46,n_edges,12.0
100,46,lcc_nodes,4.0
100,46,lcc_ratio,0.04
100,46,avg_shortest_path_lcc,1.5
100,46,diameter_lcc,2.0
100,46,degree_assortativity_ud,-0.35211267605633834
100,46,avg_clustering_ud,0.0
100,46,modularity_ud,0.8472222222222222
100,47,n_nodes,100.0
100,47,n_edges,59.0
100,47,lcc_nodes,45.0
100,47,lcc_ratio,0.45
100,47,avg_shortest_path_lcc,1.997979797979798
100,47,diameter_lcc,3.0
100,47,degree_assortativity_ud,-0.5913710550227946
100,47,avg_clustering_ud,0.0
100,47,modularity_ud,0.40064602361327684
100,48,n_nodes,100.0
100,48,n_edges,73.0
100,48,lcc_nodes,64.0
100,48,lcc_ratio,0.64
100,48,avg_shortest_path_lcc,2.802579365079365
100,48,diameter_lcc,6.0
100,48,degree_assortativity_ud,-0.5688612794269905
100,48,avg_clustering_ud,0.0
100,48,modularity_ud,0.4954334241307483
100,49,n_nodes,100.0
100,49,n_edges,70.0
100,49,lcc_nodes,62.0
100,49,lcc_ratio,0.62
100,49,avg_shortest_path_lcc,2.557377049180328
100,49,diameter_lcc,4.0
100,49,degree_assortativity_ud,-0.6620287318300314
100,49,avg_clustering_ud,0.0
100,49,modularity_ud,0.4187216553287981
100,50,n_nodes,100.0
100,50,n_edges,59.0
100,50,lcc_nodes,56.0
100,50,lcc_ratio,0.56
100,50,avg_shortest_path_lcc,2.2954545454545454
100,50,diameter_lcc,6.0
100,50,degree_assortativity_ud,-0.7275836383337468
100,50,avg_clustering_ud,0.0
100,50,modularity_ud,0.2750244140625
100,51,n_nodes,100.0
100,51,n_edges,73.0
100,51,lcc_nodes,57.0
100,51,lcc_ratio,0.57
100,51,avg_shortest_path_lcc,2.8220551378446115
100,51,diameter_lcc,6.0
100,51,degree_assortativity_ud,-0.45669158183109554
100,51,avg_clustering_ud,0.0
100,51,modularity_ud,0.585859375
100,52,n_nodes,100.0
100,52,n_edges,6.0
100,52,lcc_nodes,3.0
100,52,lcc_ratio,0.03
100,52,avg_shortest_path_lcc,1.3333333333333333
100,52,diameter_lcc,2.0
100,52,degree_assortativity_ud,-0.2000000000000022
100,52,avg_clustering_ud,0.0
100,52,modularity_ud,0.7777777777777778
100,53,n_nodes,100.0
100,53,n_edges,14.0
100,53,lcc_nodes,5.0
100,53,lcc_ratio,0.05
100,53,avg_shortest_path_lcc,1.6
100,53,diameter_lcc,2.0
100,53,degree_assortativity_ud,-0.3802816901408457
100,53,avg_clustering_ud,0.0
100,53,modularity_ud,0.836734693877551
100,54,n_nodes,100.0
100,54,n_edges,4.0
100,54,lcc_nodes,3.0
100,54,lcc_ratio,0.03
100,54,avg_shortest_path_lcc,1.3333333333333333
100,54,diameter_lcc,2.0
100,54,degree_assortativity_ud,-0.3333333333333333
100,54,avg_clustering_ud,0.0
100,54,modularity_ud,0.56
100,55,n_nodes,100.0
100,55,n_edges,10.0
100,55,lcc_nodes,5.0
100,55,lcc_ratio,0.05
100,55,avg_shortest_path_lcc,1.6
100,55,diameter_lcc,2.0
100,55,degree_assortativity_ud,-0.34751773049645335
100,55,avg_clustering_ud,0.0
100,55,modularity_ud,0.76
100,56,n_nodes,100.0
100,56,n_edges,7.0
100,56,lcc_nodes,4.0
100,56,lcc_ratio,0.04
100,56,avg_shortest_path_lcc,1.5
100,56,diameter_lcc,2.0
100,56,degree_assortativity_ud,-0.48484848484848453
100,56,avg_clustering_ud,0.0
100,56,modularity_ud,0.6938775510204082
100,57,n_nodes,100.0
100,57,n_edges,64.0
100,57,lcc_nodes,60.0
100,57,lcc_ratio,0.6
100,57,avg_shortest_path_lcc,2.443502824858757
100,57,diameter_lcc,6.0
100,57,degree_assortativity_ud,-0.6621758062045122
100,57,avg_clustering_ud,0.0
100,57,modularity_ud,0.34785899653979246
100,58,n_nodes,100.0
100,58,n_edges,68.0
100,58,lcc_nodes,55.0
100,58,lcc_ratio,0.55
100,58,avg_shortest_path_lcc,2.0336700336700337
100,58,diameter_lcc,4.0
100,58,degree_assortativity_ud,-0.672117404068182
100,58,avg_clustering_ud,0.0
100,58,modularity_ud,0.3442557282486781
100,59,n_nodes,100.0
100,59,n_edges,61.0
100,59,lcc_nodes,56.0
100,59,lcc_ratio,0.56
100,59,avg_shortest_path_lcc,2.2954545454545454
100,59,diameter_lcc,5.0
100,59,degree_assortativity_ud,-0.6671982616636752
100,59,avg_clustering_ud,0.0
100,59,modularity_ud,0.27395555555555556
100,60,n_nodes,100.0
100,60,n_edges,56.0
100,60,lcc_nodes,47.0
100,60,lcc_ratio,0.47
100,60,avg_shortest_path_lcc,1.9574468085106382
100,60,diameter_lcc,2.0
100,60,degree_assortativity_ud,-0.7015061877708435
100,60,avg_clustering_ud,0.0
100,60,modularity_ud,0.2972319269013707
100,61,n_nodes,100.0
100,61,n_edges,15.0
100,61,lcc_nodes,6.0
100,61,lcc_ratio,0.06
100,61,avg_shortest_path_lcc,1.8666666666666667
100,61,diameter_lcc,3.0
100,61,degree_assortativity_ud,-0.3793103448275858
100,61,avg_clustering_ud,0.0
100,61,modularity_ud,0.78125
100,62,n_nodes,100.0
100,62,n_edges,10.0
100,62,lcc_nodes,4.0
100,62,lcc_ratio,0.04
100,62,avg_shortest_path_lcc,1.5
100,62,diameter_lcc,2.0
100,62,degree_assortativity_ud,-0.4545454545454549
100,62,avg_clustering_ud,0.0
100,62,modularity_ud,0.8099173553719008
100,63,n_nodes,100.0
100,63,n_edges,17.0
100,63,lcc_nodes,11.0
100,63,lcc_ratio,0.11
100,63,avg_shortest_path_lcc,1.8181818181818181
100,63,diameter_lcc,2.0
100,63,degree_assortativity_ud,-0.4421228583368158
100,63,avg_clustering_ud,0.0
100,63,modularity_ud,0.5987654320987654
100,64,n_nodes,100.0
100,64,n_edges,12.0
100,64,lcc_nodes,6.0
100,64,lcc_ratio,0.06
100,64,avg_shortest_path_lcc,1.6666666666666667
100,64,diameter_lcc,2.0
100,64,degree_assortativity_ud,-0.4000000000000001
100,64,avg_clustering_ud,0.0
100,64,modularity_ud,0.7555555555555555
100,65,n_nodes,100.0
100,65,n_edges,9.0
100,65,lcc_nodes,4.0
100,65,lcc_ratio,0.04
100,65,avg_shortest_path_lcc,1.5
100,65,diameter_lcc,2.0
100,65,degree_assortativity_ud,-0.2000000000000004
100,65,avg_clustering_ud,0.0
100,65,modularity_ud,0.8148148148148148
100,66,n_nodes,100.0
100,66,n_edges,50.0
100,66,lcc_nodes,49.0
100,66,lcc_ratio,0.49
100,66,avg_shortest_path_lcc,1.998299319727891
100,66,diameter_lcc,3.0
100,66,degree_assortativity_ud,-0.8881125791068286
100,66,avg_clustering_ud,0.0
100,66,modularity_ud,0.06607296753806367
100,67,n_nodes,100.0
100,67,n_edges,8.0
100,67,lcc_nodes,3.0
100,67,lcc_ratio,0.03
100,67,avg_shortest_path_lcc,1.3333333333333333
100,67,diameter_lcc,2.0
100,67,degree_assortativity_ud,-0.3333333333333333
100,67,avg_clustering_ud,0.0
100,67,modularity_ud,0.8125
100,68,n_nodes,100.0
100,68,n_edges,15.0
100,68,lcc_nodes,4.0
100,68,lcc_ratio,0.04
100,68,avg_shortest_path_lcc,1.5
100,68,diameter_lcc,2.0
100,68,degree_assortativity_ud,-0.43835616438356223
100,68,avg_clustering_ud,0.0
100,68,modularity_ud,0.8622222222222222
100,69,n_nodes,100.0
100,69,n_edges,65.0
100,69,lcc_nodes,46.0
100,69,lcc_ratio,0.46
100,69,avg_shortest_path_lcc,2.07536231884058
100,69,diameter_lcc,4.0
100,69,degree_assortativity_ud,-0.5787809302948771
100,69,avg_clustering_ud,0.0
100,69,modularity_ud,0.49871057329894863
100,70,n_nodes,100.0
100,70,n_edges,5.0
100,70,lcc_nodes,3.0
100,70,lcc_ratio,0.03
100,70,avg_shortest_path_lcc,1.3333333333333333
100,70,diameter_lcc,2.0
100,70,degree_assortativity_ud,-0.2500000000000021
100,70,avg_clustering_ud,0.0
100,70,modularity_ud,0.72
100,71,n_nodes,100.0
100,71,n_edges,68.0
100,71,lcc_nodes,54.0
100,71,lcc_ratio,0.54
100,71,avg_shortest_path_lcc,1.9986023759608664
100,71,diameter_lcc,3.0
100,71,degree_assortativity_ud,-0.6864582478298067
100,71,avg_clustering_ud,0.0
100,71,modularity_ud,0.35009861932938846
100,72,n_nodes,100.0
100,72,n_edges,15.0
100,72,lcc_nodes,6.0
100,72,lcc_ratio,0.06
100,72,avg_shortest_path_lcc,1.8666666666666667
100,72,diameter_lcc,3.0
100,72,degree_assortativity_ud,-0.3218390804597699
100,72,avg_clustering_ud,0.0
100,72,modularity_ud,0.7911111111111111
100,73,n_nodes,100.0
100,73,n_edges,14.0
100,73,lcc_nodes,5.0
100,73,lcc_ratio,0.05
100,73,avg_shortest_path_lcc,1.6
100,73,diameter_lcc,2.0
100,73,degree_assortativity_ud,-0.6322869955156947
100,73,avg_clustering_ud,0.0
100,73,modularity_ud,0.7822222222222222
100,74,n_nodes,100.0
100,74,n_edges,20.0
100,74,lcc_nodes,15.0
100,74,lcc_ratio,0.15
100,74,avg_shortest_path_lcc,1.8666666666666667
100,74,diameter_lcc,2.0
100,74,degree_assortativity_ud,-0.5912740899357601
100,74,avg_clustering_ud,0.0
100,74,modularity_ud,0.48
100,75,n_nodes,100.0
100,75,n_edges,66.0
100,75,lcc_nodes,56.0
100,75,lcc_ratio,0.56
100,75,avg_shortest_path_lcc,1.9987012987012986
100,75,diameter_lcc,3.0
100,75,degree_assortativity_ud,-0.7041331597998666
100,75,avg_clustering_ud,0.0
100,75,modularity_ud,0.2661179698216735
100,76,n_nodes,100.0
100,76,n_edges,12.0
100,76,lcc_nodes,4.0
100,76,lcc_ratio,0.04
100,76,avg_shortest_path_lcc,1.5
100,76,diameter_lcc,2.0
100,76,degree_assortativity_ud,-0.23529411764705943
100,76,avg_clustering_ud,0.0
100,76,modularity_ud,0.861111111111111
100,77,n_nodes,100.0
100,77,n_edges,54.0
100,77,lcc_nodes,45.0
100,77,lcc_ratio,0.45
100,77,avg_shortest_path_lcc,2.036363636363636
100,77,diameter_lcc,4.0
100,77,degree_assortativity_ud,-0.6501432171422311
100,77,avg_clustering_ud,0.0
